Name,location,cuisine,top dishes,price for 2,dining rating,dining rating count,delivery rating,delivery rating count,Features,has_dine_in,has_delivery,price category,cuisine_list
Zahoor,Thousand Lights,"['Chinese', ' North Indian', ' Biryani']",Invalid,500,3.8,111,3.7,5536,"['Home Delivery', 'Indoor Seating']",1,1,Affordable,Biryani
Royal Chef,Medavakkam,"['North Indian', ' Chinese', ' Beverages']",Invalid,550,3.4,94,3.4,1425,"['Home Delivery', 'Indoor Seating', 'Free Parking']",1,1,Affordable,North Indian
Royal Chef,Medavakkam,"['North Indian', ' Chinese', ' Beverages']",Invalid,550,3.4,94,3.4,1425,"['Home Delivery', 'Indoor Seating', 'Free Parking']",1,1,Affordable,Chinese
Royal Chef,Medavakkam,"['North Indian', ' Chinese', ' Beverages']",Invalid,550,3.4,94,3.4,1425,"['Home Delivery', 'Indoor Seating', 'Free Parking']",1,1,Affordable,Beverages
Hotel Sarmani,Royapettah,"['South Indian', ' North Indian', ' Chinese', ' Beverages']",Invalid,450,3.7,74,4.2,3772,"['Breakfast', 'Home Delivery', 'Vegetarian Only', 'Indoor Seating', 'Table reservation required']",1,1,Affordable,South Indian
Hotel Sarmani,Royapettah,"['South Indian', ' North Indian', ' Chinese', ' Beverages']",Invalid,450,3.7,74,4.2,3772,"['Breakfast', 'Home Delivery', 'Vegetarian Only', 'Indoor Seating', 'Table reservation required']",1,1,Affordable,North Indian
Hotel Sarmani,Royapettah,"['South Indian', ' North Indian', ' Chinese', ' Beverages']",Invalid,450,3.7,74,4.2,3772,"['Breakfast', 'Home Delivery', 'Vegetarian Only', 'Indoor Seating', 'Table reservation required']",1,1,Affordable,Chinese
Hotel Sarmani,Royapettah,"['South Indian', ' North Indian', ' Chinese', ' Beverages']",Invalid,450,3.7,74,4.2,3772,"['Breakfast', 'Home Delivery', 'Vegetarian Only', 'Indoor Seating', 'Table reservation required']",1,1,Affordable,Beverages
Radhay Chats,Purasavakkam,['Fast Food'],Invalid,150,3.7,92,3.8,343,"['Home Delivery', 'Indoor Seating']",1,1,Budget,Fast Food
Seena Vaana Chettinad Hotel,Palavakkam,"['Chettinad', ' South Indian', ' North Indian', ' Chinese']","['Biryani', ' Paratha', ' Mutton Chukka']",500,3.7,99,4.0,149,"['Home Delivery', 'Indoor Seating', 'Catering Available']",1,1,Affordable,Chettinad
Seena Vaana Chettinad Hotel,Palavakkam,"['Chettinad', ' South Indian', ' North Indian', ' Chinese']","['Biryani', ' Paratha', ' Mutton Chukka']",500,3.7,99,4.0,149,"['Home Delivery', 'Indoor Seating', 'Catering Available']",1,1,Affordable,South Indian
Seena Vaana Chettinad Hotel,Palavakkam,"['Chettinad', ' South Indian', ' North Indian', ' Chinese']","['Biryani', ' Paratha', ' Mutton Chukka']",500,3.7,99,4.0,149,"['Home Delivery', 'Indoor Seating', 'Catering Available']",1,1,Affordable,North Indian
Seena Vaana Chettinad Hotel,Palavakkam,"['Chettinad', ' South Indian', ' North Indian', ' Chinese']","['Biryani', ' Paratha', ' Mutton Chukka']",500,3.7,99,4.0,149,"['Home Delivery', 'Indoor Seating', 'Catering Available']",1,1,Affordable,Chinese
Bambino Beach Restaurant,Mahabalipuram,['Seafood'],['Sea Food'],800,3.8,45,,Not enough Delivery Reviews,"['Breakfast', 'Home Delivery', 'Indoor Seating']",1,0,Mid Range,Seafood
Sai Dev Andhra Meals,Perungudi,"['Andhra', ' North Indian']",Invalid,200,3.2,78,3.7,4424,"['Home Delivery', 'Indoor Seating']",1,1,Budget,Andhra
Sai Dev Andhra Meals,Perungudi,"['Andhra', ' North Indian']",Invalid,200,3.2,78,3.7,4424,"['Home Delivery', 'Indoor Seating']",1,1,Budget,North Indian
Hotel Sangam,Anna Salai,"['North Indian', ' Biryani', ' Chinese']",Invalid,350,3.5,113,3.8,1986,"['Home Delivery', 'Indoor Seating']",1,1,Affordable,North Indian
Hotel Sangam,Anna Salai,"['North Indian', ' Biryani', ' Chinese']",Invalid,350,3.5,113,3.8,1986,"['Home Delivery', 'Indoor Seating']",1,1,Affordable,Biryani
Hotel Sangam,Anna Salai,"['North Indian', ' Biryani', ' Chinese']",Invalid,350,3.5,113,3.8,1986,"['Home Delivery', 'Indoor Seating']",1,1,Affordable,Chinese
Al - Mabrook,Choolaimedu,['Fast Food'],Invalid,500,,Does not offer Dining,3.7,4717,['Home Delivery'],0,1,Affordable,Fast Food
Hare Krishna Restaurant,Parrys,"['Fast Food', ' North Indian']",Invalid,200,3.8,101,4.0,1093,"['Home Delivery', 'Vegetarian Only', 'Indoor Seating']",1,1,Budget,Fast Food
Hare Krishna Restaurant,Parrys,"['Fast Food', ' North Indian']",Invalid,200,3.8,101,4.0,1093,"['Home Delivery', 'Vegetarian Only', 'Indoor Seating']",1,1,Budget,North Indian
Emo Restaurant,Potheri,['Fast Food'],"['Pasta', ' Pizza']",400,2.9,88,3.8,978,"['Home Delivery', 'Indoor Seating']",1,1,Affordable,Fast Food
Food Affair,Virugambakkam,"['Fast Food', ' Beverages']","['Ice Cream Sandwich', ' Burgers', ' Fries', ' Omelette']",450,4.0,77,,Does not offer Delivery,['Indoor Seating'],1,0,Affordable,Fast Food
Food Affair,Virugambakkam,"['Fast Food', ' Beverages']","['Ice Cream Sandwich', ' Burgers', ' Fries', ' Omelette']",450,4.0,77,,Does not offer Delivery,['Indoor Seating'],1,0,Affordable,Beverages
Kistappa,"Skls Galaxy Mall, Redhills","['Chinese', ' North Indian', ' Andhra']",Invalid,300,3.8,90,4.0,6673,"['Home Delivery', 'Mall Parking', 'Indoor Seating']",1,1,Budget,Chinese
Kistappa,"Skls Galaxy Mall, Redhills","['Chinese', ' North Indian', ' Andhra']",Invalid,300,3.8,90,4.0,6673,"['Home Delivery', 'Mall Parking', 'Indoor Seating']",1,1,Budget,North Indian
Kistappa,"Skls Galaxy Mall, Redhills","['Chinese', ' North Indian', ' Andhra']",Invalid,300,3.8,90,4.0,6673,"['Home Delivery', 'Mall Parking', 'Indoor Seating']",1,1,Budget,Andhra
Arcot Biriyani,Ambattur,"['Biryani', ' Chinese', ' North Indian']",Invalid,500,3.5,87,3.7,3651,"['Home Delivery', 'Indoor Seating']",1,1,Affordable,Biryani
Arcot Biriyani,Ambattur,"['Biryani', ' Chinese', ' North Indian']",Invalid,500,3.5,87,3.7,3651,"['Home Delivery', 'Indoor Seating']",1,1,Affordable,Chinese
Arcot Biriyani,Ambattur,"['Biryani', ' Chinese', ' North Indian']",Invalid,500,3.5,87,3.7,3651,"['Home Delivery', 'Indoor Seating']",1,1,Affordable,North Indian
Woodlands T.R.,T. Nagar,"['South Indian', ' North Indian']","['Coffee', ' Masala Dosa', ' Thali']",350,2.5,66,3.8,82,"['Breakfast', 'Home Delivery', 'Free Parking', 'Indoor Seating']",1,1,Affordable,South Indian
Woodlands T.R.,T. Nagar,"['South Indian', ' North Indian']","['Coffee', ' Masala Dosa', ' Thali']",350,2.5,66,3.8,82,"['Breakfast', 'Home Delivery', 'Free Parking', 'Indoor Seating']",1,1,Affordable,North Indian
Bhuuva,Nungambakkam,"['South Indian', ' North Indian']","['Fish Curry', ' Chicken Curry', ' Buttermilk', ' Egg Dosa', ' Rose Milk']",400,3.7,60,3.6,1539,"['Breakfast', 'Home Delivery', 'Free Parking', 'Indoor Seating']",1,1,Affordable,South Indian
Bhuuva,Nungambakkam,"['South Indian', ' North Indian']","['Fish Curry', ' Chicken Curry', ' Buttermilk', ' Egg Dosa', ' Rose Milk']",400,3.7,60,3.6,1539,"['Breakfast', 'Home Delivery', 'Free Parking', 'Indoor Seating']",1,1,Affordable,North Indian
Mashawi,George Town,"['Arabian', ' Middle Eastern']","['Mashawi', ' Lamb Ouzi', ' Chicken Tenders']",500,,Does not offer Dining,4.0,62,['Home Delivery'],0,1,Affordable,Arabian
Mashawi,George Town,"['Arabian', ' Middle Eastern']","['Mashawi', ' Lamb Ouzi', ' Chicken Tenders']",500,,Does not offer Dining,4.0,62,['Home Delivery'],0,1,Affordable,Middle Eastern
Idli Xpress,Velachery,['South Indian'],"['Chicken Curry', ' Idli', ' Omelette']",150,3.9,89,3.8,571,"['Home Delivery', 'Indoor Seating']",1,1,Budget,South Indian
Apsara Ice Creams,Besant Nagar,"['Ice Cream', ' Desserts']","['Panipuri', ' Brownie Sundae', ' Guava Ice Cream']",400,3.9,56,4.3,196,"['Home Delivery', 'Vegetarian Only', 'Indoor Seating', 'Desserts and Bakes', 'Sugar Free Options']",1,1,Affordable,Ice Cream
Apsara Ice Creams,Besant Nagar,"['Ice Cream', ' Desserts']","['Panipuri', ' Brownie Sundae', ' Guava Ice Cream']",400,3.9,56,4.3,196,"['Home Delivery', 'Vegetarian Only', 'Indoor Seating', 'Desserts and Bakes', 'Sugar Free Options']",1,1,Affordable,Desserts
Akshaya,Purasavakkam,"['South Indian', ' North Indian', ' Chinese']",Invalid,300,3.7,83,4.1,1729,"['Breakfast', 'Home Delivery', 'Vegetarian Only', 'Free Parking', 'Indoor Seating']",1,1,Budget,South Indian
Akshaya,Purasavakkam,"['South Indian', ' North Indian', ' Chinese']",Invalid,300,3.7,83,4.1,1729,"['Breakfast', 'Home Delivery', 'Vegetarian Only', 'Free Parking', 'Indoor Seating']",1,1,Budget,North Indian
Akshaya,Purasavakkam,"['South Indian', ' North Indian', ' Chinese']",Invalid,300,3.7,83,4.1,1729,"['Breakfast', 'Home Delivery', 'Vegetarian Only', 'Free Parking', 'Indoor Seating']",1,1,Budget,Chinese
Brew Bites,"Vestin Park Hotel, Egmore","['Continental', ' South Indian', ' Fast Food', ' Desserts', ' North Indian', ' Chinese', ' Bakery']","['Coffee', ' Chicken Steak', ' Sandwich', ' Beef Steak', ' Hot Chocolate', ' Fries', ' Chop Suey']",550,3.6,83,,Not enough Delivery Reviews,"['Breakfast', 'Home Delivery', 'Free Parking', 'Indoor Seating', 'Buffet', 'Desserts and Bakes', 'Live Sports Screening', 'Table booking recommended', 'Smoking Area']",1,0,Affordable,Continental
Brew Bites,"Vestin Park Hotel, Egmore","['Continental', ' South Indian', ' Fast Food', ' Desserts', ' North Indian', ' Chinese', ' Bakery']","['Coffee', ' Chicken Steak', ' Sandwich', ' Beef Steak', ' Hot Chocolate', ' Fries', ' Chop Suey']",550,3.6,83,,Not enough Delivery Reviews,"['Breakfast', 'Home Delivery', 'Free Parking', 'Indoor Seating', 'Buffet', 'Desserts and Bakes', 'Live Sports Screening', 'Table booking recommended', 'Smoking Area']",1,0,Affordable,South Indian
Brew Bites,"Vestin Park Hotel, Egmore","['Continental', ' South Indian', ' Fast Food', ' Desserts', ' North Indian', ' Chinese', ' Bakery']","['Coffee', ' Chicken Steak', ' Sandwich', ' Beef Steak', ' Hot Chocolate', ' Fries', ' Chop Suey']",550,3.6,83,,Not enough Delivery Reviews,"['Breakfast', 'Home Delivery', 'Free Parking', 'Indoor Seating', 'Buffet', 'Desserts and Bakes', 'Live Sports Screening', 'Table booking recommended', 'Smoking Area']",1,0,Affordable,Fast Food
Brew Bites,"Vestin Park Hotel, Egmore","['Continental', ' South Indian', ' Fast Food', ' Desserts', ' North Indian', ' Chinese', ' Bakery']","['Coffee', ' Chicken Steak', ' Sandwich', ' Beef Steak', ' Hot Chocolate', ' Fries', ' Chop Suey']",550,3.6,83,,Not enough Delivery Reviews,"['Breakfast', 'Home Delivery', 'Free Parking', 'Indoor Seating', 'Buffet', 'Desserts and Bakes', 'Live Sports Screening', 'Table booking recommended', 'Smoking Area']",1,0,Affordable,Desserts
Brew Bites,"Vestin Park Hotel, Egmore","['Continental', ' South Indian', ' Fast Food', ' Desserts', ' North Indian', ' Chinese', ' Bakery']","['Coffee', ' Chicken Steak', ' Sandwich', ' Beef Steak', ' Hot Chocolate', ' Fries', ' Chop Suey']",550,3.6,83,,Not enough Delivery Reviews,"['Breakfast', 'Home Delivery', 'Free Parking', 'Indoor Seating', 'Buffet', 'Desserts and Bakes', 'Live Sports Screening', 'Table booking recommended', 'Smoking Area']",1,0,Affordable,North Indian
Brew Bites,"Vestin Park Hotel, Egmore","['Continental', ' South Indian', ' Fast Food', ' Desserts', ' North Indian', ' Chinese', ' Bakery']","['Coffee', ' Chicken Steak', ' Sandwich', ' Beef Steak', ' Hot Chocolate', ' Fries', ' Chop Suey']",550,3.6,83,,Not enough Delivery Reviews,"['Breakfast', 'Home Delivery', 'Free Parking', 'Indoor Seating', 'Buffet', 'Desserts and Bakes', 'Live Sports Screening', 'Table booking recommended', 'Smoking Area']",1,0,Affordable,Chinese
Brew Bites,"Vestin Park Hotel, Egmore","['Continental', ' South Indian', ' Fast Food', ' Desserts', ' North Indian', ' Chinese', ' Bakery']","['Coffee', ' Chicken Steak', ' Sandwich', ' Beef Steak', ' Hot Chocolate', ' Fries', ' Chop Suey']",550,3.6,83,,Not enough Delivery Reviews,"['Breakfast', 'Home Delivery', 'Free Parking', 'Indoor Seating', 'Buffet', 'Desserts and Bakes', 'Live Sports Screening', 'Table booking recommended', 'Smoking Area']",1,0,Affordable,Bakery
Hotel Vishal Bhavan,Porur,"['Street Food', ' Fast Food', ' North Indian', ' South Indian', ' Chinese']",Invalid,350,3.6,83,3.5,2125,"['Breakfast', 'Home Delivery', 'Vegetarian Only', 'Free Parking', 'Indoor Seating']",1,1,Affordable,Street Food
Hotel Vishal Bhavan,Porur,"['Street Food', ' Fast Food', ' North Indian', ' South Indian', ' Chinese']",Invalid,350,3.6,83,3.5,2125,"['Breakfast', 'Home Delivery', 'Vegetarian Only', 'Free Parking', 'Indoor Seating']",1,1,Affordable,Fast Food
Hotel Vishal Bhavan,Porur,"['Street Food', ' Fast Food', ' North Indian', ' South Indian', ' Chinese']",Invalid,350,3.6,83,3.5,2125,"['Breakfast', 'Home Delivery', 'Vegetarian Only', 'Free Parking', 'Indoor Seating']",1,1,Affordable,North Indian
Hotel Vishal Bhavan,Porur,"['Street Food', ' Fast Food', ' North Indian', ' South Indian', ' Chinese']",Invalid,350,3.6,83,3.5,2125,"['Breakfast', 'Home Delivery', 'Vegetarian Only', 'Free Parking', 'Indoor Seating']",1,1,Affordable,South Indian
Hotel Vishal Bhavan,Porur,"['Street Food', ' Fast Food', ' North Indian', ' South Indian', ' Chinese']",Invalid,350,3.6,83,3.5,2125,"['Breakfast', 'Home Delivery', 'Vegetarian Only', 'Free Parking', 'Indoor Seating']",1,1,Affordable,Chinese
Zero Base,Karapakkam,"['Fast Food', ' Beverages']","['Sandwich', ' Burgers', ' Brownie', ' Thick Shakes']",500,3.7,81,3.7,909,"['Home Delivery', 'Indoor Seating']",1,1,Affordable,Fast Food
Zero Base,Karapakkam,"['Fast Food', ' Beverages']","['Sandwich', ' Burgers', ' Brownie', ' Thick Shakes']",500,3.7,81,3.7,909,"['Home Delivery', 'Indoor Seating']",1,1,Affordable,Beverages
Hotel Jordan,Ramapuram,"['Chinese', ' North Indian']",Invalid,300,3.3,89,3.5,1281,"['Home Delivery', 'Free Parking', 'Indoor Seating']",1,1,Budget,Chinese
Hotel Jordan,Ramapuram,"['Chinese', ' North Indian']",Invalid,300,3.3,89,3.5,1281,"['Home Delivery', 'Free Parking', 'Indoor Seating']",1,1,Budget,North Indian
Lite Tiffin,Kilpauk,"['South Indian', ' Biryani']","['Chicken Curry', ' Idiyappam']",350,,Does not offer Dining,3.2,887,"['Breakfast', 'Home Delivery']",0,1,Affordable,South Indian
Lite Tiffin,Kilpauk,"['South Indian', ' Biryani']","['Chicken Curry', ' Idiyappam']",350,,Does not offer Dining,3.2,887,"['Breakfast', 'Home Delivery']",0,1,Affordable,Biryani
Hotel Janapriya,Egatoor,"['Biryani', ' South Indian', ' Hyderabadi']",['Biryani'],600,3.8,89,3.0,3868,"['Home Delivery', 'Indoor Seating', 'Table Reservation Not Required']",1,1,Affordable,Biryani
Hotel Janapriya,Egatoor,"['Biryani', ' South Indian', ' Hyderabadi']",['Biryani'],600,3.8,89,3.0,3868,"['Home Delivery', 'Indoor Seating', 'Table Reservation Not Required']",1,1,Affordable,South Indian
Hotel Janapriya,Egatoor,"['Biryani', ' South Indian', ' Hyderabadi']",['Biryani'],600,3.8,89,3.0,3868,"['Home Delivery', 'Indoor Seating', 'Table Reservation Not Required']",1,1,Affordable,Hyderabadi
L'Orange,Anna Nagar East,"['North Indian', ' Mughlai', ' Chinese']",Invalid,500,2.9,75,3.8,661,"['Home Delivery', 'Outdoor Seating', 'Indoor Seating']",1,1,Affordable,North Indian
L'Orange,Anna Nagar East,"['North Indian', ' Mughlai', ' Chinese']",Invalid,500,2.9,75,3.8,661,"['Home Delivery', 'Outdoor Seating', 'Indoor Seating']",1,1,Affordable,Mughlai
L'Orange,Anna Nagar East,"['North Indian', ' Mughlai', ' Chinese']",Invalid,500,2.9,75,3.8,661,"['Home Delivery', 'Outdoor Seating', 'Indoor Seating']",1,1,Affordable,Chinese
Caffe Time,Ashok Nagar,"['Fast Food', ' Beverages']","['Club Sandwich', ' Shawarma Roll', ' Burgers', ' Tea']",150,3.8,72,3.4,180,"['Breakfast', 'Home Delivery', 'Indoor Seating']",1,1,Budget,Fast Food
Caffe Time,Ashok Nagar,"['Fast Food', ' Beverages']","['Club Sandwich', ' Shawarma Roll', ' Burgers', ' Tea']",150,3.8,72,3.4,180,"['Breakfast', 'Home Delivery', 'Indoor Seating']",1,1,Budget,Beverages
Cake Tower,Selaiyur,['Bakery'],Invalid,350,3.8,83,,Not enough Delivery Reviews,"['Home Delivery', 'Indoor Seating']",1,0,Affordable,Bakery
Halal Kattu Biryani,Saligramam,"['Biryani', ' Tamil']",Invalid,300,3.6,78,3.6,8289,"['Home Delivery', 'Indoor Seating']",1,1,Budget,Biryani
Halal Kattu Biryani,Saligramam,"['Biryani', ' Tamil']",Invalid,300,3.6,78,3.6,8289,"['Home Delivery', 'Indoor Seating']",1,1,Budget,Tamil
Hotel Vasantham,Sholinganallur,"['South Indian', ' North Indian']",['Butter Dosa'],200,3.4,54,3.9,1240,"['Breakfast', 'Home Delivery', 'Vegetarian Only', 'Indoor Seating']",1,1,Budget,South Indian
Hotel Vasantham,Sholinganallur,"['South Indian', ' North Indian']",['Butter Dosa'],200,3.4,54,3.9,1240,"['Breakfast', 'Home Delivery', 'Vegetarian Only', 'Indoor Seating']",1,1,Budget,North Indian
Pizza Deli,Nungambakkam,"['Pizza', ' Fast Food']","['Pizza', ' Sandwich', ' Garlic Bread']",500,3.5,69,3.4,1063,"['Home Delivery', 'Indoor Seating', 'Free Parking']",1,1,Affordable,Pizza
Pizza Deli,Nungambakkam,"['Pizza', ' Fast Food']","['Pizza', ' Sandwich', ' Garlic Bread']",500,3.5,69,3.4,1063,"['Home Delivery', 'Indoor Seating', 'Free Parking']",1,1,Affordable,Fast Food
Lo-cal By Dumbell,Nungambakkam,"['Italian', ' Healthy Food', ' American', ' Fast Food']",Invalid,1000,3.8,55,,Not enough Delivery Reviews,"['Home Delivery', 'Celebrity Frequented', 'Indoor Seating', 'Keto Options']",1,0,Mid Range,Italian
Lo-cal By Dumbell,Nungambakkam,"['Italian', ' Healthy Food', ' American', ' Fast Food']",Invalid,1000,3.8,55,,Not enough Delivery Reviews,"['Home Delivery', 'Celebrity Frequented', 'Indoor Seating', 'Keto Options']",1,0,Mid Range,Healthy Food
Lo-cal By Dumbell,Nungambakkam,"['Italian', ' Healthy Food', ' American', ' Fast Food']",Invalid,1000,3.8,55,,Not enough Delivery Reviews,"['Home Delivery', 'Celebrity Frequented', 'Indoor Seating', 'Keto Options']",1,0,Mid Range,American
Lo-cal By Dumbell,Nungambakkam,"['Italian', ' Healthy Food', ' American', ' Fast Food']",Invalid,1000,3.8,55,,Not enough Delivery Reviews,"['Home Delivery', 'Celebrity Frequented', 'Indoor Seating', 'Keto Options']",1,0,Mid Range,Fast Food
Jayaram Mittai,Chromepet,"['Mithai', ' Fast Food', ' Chinese', ' Street Food']",Invalid,250,3.9,108,3.8,3648,"['Breakfast', 'Home Delivery', 'Vegetarian Only', 'Free Parking', 'Desserts and Bakes', 'Indoor Seating']",1,1,Budget,Mithai
Jayaram Mittai,Chromepet,"['Mithai', ' Fast Food', ' Chinese', ' Street Food']",Invalid,250,3.9,108,3.8,3648,"['Breakfast', 'Home Delivery', 'Vegetarian Only', 'Free Parking', 'Desserts and Bakes', 'Indoor Seating']",1,1,Budget,Fast Food
Jayaram Mittai,Chromepet,"['Mithai', ' Fast Food', ' Chinese', ' Street Food']",Invalid,250,3.9,108,3.8,3648,"['Breakfast', 'Home Delivery', 'Vegetarian Only', 'Free Parking', 'Desserts and Bakes', 'Indoor Seating']",1,1,Budget,Chinese
Jayaram Mittai,Chromepet,"['Mithai', ' Fast Food', ' Chinese', ' Street Food']",Invalid,250,3.9,108,3.8,3648,"['Breakfast', 'Home Delivery', 'Vegetarian Only', 'Free Parking', 'Desserts and Bakes', 'Indoor Seating']",1,1,Budget,Street Food
Crystal Bar,"Hotel Ranjith, Nungambakkam","['Chettinad', ' Bar Food']","['Cocktails', ' Crispy Lamb', ' Fish Fry']",1300,4.0,78,,Does not offer Delivery,"['Full Bar Available', 'Free Parking', 'Indoor Seating', 'Nightlife']",1,0,Premium,Chettinad
Crystal Bar,"Hotel Ranjith, Nungambakkam","['Chettinad', ' Bar Food']","['Cocktails', ' Crispy Lamb', ' Fish Fry']",1300,4.0,78,,Does not offer Delivery,"['Full Bar Available', 'Free Parking', 'Indoor Seating', 'Nightlife']",1,0,Premium,Bar Food
Betel Leaf,Kodambakkam,"['Chettinad', ' Chinese', ' Seafood', ' North Indian', ' South Indian', ' Malaysian', ' Desserts', ' Beverages']",['Nasi Goreng'],750,3.5,54,3.6,123,"['Home Delivery', 'Indoor Seating']",1,1,Mid Range,Chettinad
Betel Leaf,Kodambakkam,"['Chettinad', ' Chinese', ' Seafood', ' North Indian', ' South Indian', ' Malaysian', ' Desserts', ' Beverages']",['Nasi Goreng'],750,3.5,54,3.6,123,"['Home Delivery', 'Indoor Seating']",1,1,Mid Range,Chinese
Betel Leaf,Kodambakkam,"['Chettinad', ' Chinese', ' Seafood', ' North Indian', ' South Indian', ' Malaysian', ' Desserts', ' Beverages']",['Nasi Goreng'],750,3.5,54,3.6,123,"['Home Delivery', 'Indoor Seating']",1,1,Mid Range,Seafood
Betel Leaf,Kodambakkam,"['Chettinad', ' Chinese', ' Seafood', ' North Indian', ' South Indian', ' Malaysian', ' Desserts', ' Beverages']",['Nasi Goreng'],750,3.5,54,3.6,123,"['Home Delivery', 'Indoor Seating']",1,1,Mid Range,North Indian
Betel Leaf,Kodambakkam,"['Chettinad', ' Chinese', ' Seafood', ' North Indian', ' South Indian', ' Malaysian', ' Desserts', ' Beverages']",['Nasi Goreng'],750,3.5,54,3.6,123,"['Home Delivery', 'Indoor Seating']",1,1,Mid Range,South Indian
